message,label,type
help! There is fire near the mall during the rush hour.,urgent,fire
emergency! There is smoke near the office during the holiday.,urgent,fire
urgent! There is spark near the market during the holiday.,urgent,fire
emergency! There is burning near the school during the evening.,urgent,fire
emergency! There is smoke near the factory during the evening.,urgent,fire
ASAP! There is flames near the market during the morning.,urgent,fire
immediately! There is flames near the hospital during the evening.,urgent,fire
ASAP! There is smoke near the school during the afternoon.,urgent,fire
immediately! There is fire near the restaurant during the night.,urgent,fire
urgent! There is spark near the apartment during the rush hour.,urgent,fire
urgent! There is spark near the office during the holiday.,urgent,fire
emergency! There is spark near the plaza during the holiday.,urgent,fire
help! There is fire near the plaza during the afternoon.,urgent,fire
ASAP! There is flames near the apartment during the evening.,urgent,fire
urgent! There is spark near the restaurant during the weekend.,urgent,fire
help! There is spark near the apartment during the afternoon.,urgent,fire
ASAP! There is flames near the school during the holiday.,urgent,fire
urgent! There is spark near the market during the afternoon.,urgent,fire
immediately! There is burning near the mall during the afternoon.,urgent,fire
help! There is burning near the plaza during the holiday.,urgent,fire
ASAP! There is burning near the school during the weekend.,urgent,fire
please respond! There is blaze near the hospital during the afternoon.,urgent,fire
ASAP! There is blaze near the mall during the evening.,urgent,fire
emergency! There is smoke near the market during the afternoon.,urgent,fire
Residents complain about drilling around the factory in the holiday.,non-urgent,noise
Residents complain about loud music around the apartment in the holiday.,non-urgent,noise
Residents complain about shouting around the plaza in the night.,non-urgent,noise
Residents complain about drilling around the factory in the afternoon.,non-urgent,noise
Residents complain about drilling around the highway in the afternoon.,non-urgent,noise
Residents complain about party around the apartment in the night.,non-urgent,noise
Residents complain about construction around the highway in the rush hour.,non-urgent,noise
Residents complain about loud music around the market in the afternoon.,non-urgent,noise
Residents complain about shouting around the gym in the weekend.,non-urgent,noise
Residents complain about shouting around the hospital in the night.,non-urgent,noise
Residents complain about shouting around the church in the morning.,non-urgent,noise
Residents complain about drilling around the apartment in the morning.,non-urgent,noise
Residents complain about party around the church in the holiday.,non-urgent,noise
Residents complain about party around the hospital in the rush hour.,non-urgent,noise
Residents complain about party around the apartment in the morning.,non-urgent,noise
Residents complain about drilling around the hospital in the rush hour.,non-urgent,noise
Residents complain about shouting around the church in the evening.,non-urgent,noise
Residents complain about loud music around the church in the morning.,non-urgent,noise
Residents complain about shouting around the plaza in the weekend.,non-urgent,noise
Residents complain about construction around the office in the afternoon.,non-urgent,noise
Residents complain about drilling around the market in the holiday.,non-urgent,noise
Residents complain about shouting around the factory in the weekend.,non-urgent,noise
Residents complain about party around the gym in the night.,non-urgent,noise
Residents complain about construction around the apartment in the weekend.,non-urgent,noise
Residents complain about barking dogs around the factory in the evening.,non-urgent,noise
Residents complain about loud music around the apartment in the rush hour.,non-urgent,noise
Residents complain about construction around the hospital in the morning.,non-urgent,noise
Residents complain about party around the market in the afternoon.,non-urgent,noise
Residents complain about barking dogs around the apartment in the holiday.,non-urgent,noise
Residents complain about drilling around the factory in the weekend.,non-urgent,noise
Residents complain about party around the factory in the night.,non-urgent,noise
Residents complain about barking dogs around the factory in the night.,non-urgent,noise
Residents complain about barking dogs around the market in the rush hour.,non-urgent,noise
Residents complain about shouting around the office in the afternoon.,non-urgent,noise
Residents complain about loud music around the hospital in the night.,non-urgent,noise
Residents complain about shouting around the restaurant in the holiday.,non-urgent,noise
Residents complain about shouting around the mall in the rush hour.,non-urgent,noise
Residents complain about loud music around the market in the rush hour.,non-urgent,noise
Residents complain about construction around the office in the weekend.,non-urgent,noise
Residents complain about loud music around the factory in the afternoon.,non-urgent,noise
Residents complain about construction around the restaurant in the weekend.,non-urgent,noise
Residents complain about drilling around the highway in the rush hour.,non-urgent,noise
